,g,date,age,tm,,opp,gs,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-
43,,2007-01-22,27-077,LAL,W (+5),GSW,Inactive,,,,,,,,,,,,,,,,,,,,,
44,22,2007-01-26,27-081,LAL,L (-9),CHA,1,43:20,3,10,.300,0,3,.000,6,8,.750,1,6,7,4,3,1,6,6,12,6.0,-5
45,23,2007-01-28,27-083,LAL,L (-2),SAS,1,47:05,6,12,.500,2,6,.333,4,10,.400,0,10,10,6,1,0,0,4,18,16.2,-6
46,24,2007-01-30,27-085,LAL,L (-5),NYK,1,41:49,9,20,.450,3,8,.375,4,5,.800,1,8,9,6,1,0,0,2,25,21.7,-2
47,25,2007-01-31,27-086,LAL,W (+13),BOS,1,41:06,4,10,.400,0,3,.000,2,3,.667,1,8,9,4,2,0,2,3,10,8.9,+16
48,26,2007-02-02,27-088,LAL,L (-11),IND,1,40:58,4,10,.400,0,2,.000,2,2,1.000,1,11,12,3,2,1,6,4,10,5.8,-20
49,27,2007-02-03,27-089,LAL,W (+16),WAS,1,41:51,6,13,.462,4,5,.800,3,4,.750,1,10,11,5,2,0,3,3,19,16.9,+15
50,28,2007-02-05,27-091,LAL,W (+7),ATL,1,41:56,4,17,.235,0,2,.000,7,8,.875,5,13,18,6,0,0,4,5,15,9.9,+12
51,29,2007-02-08,27-094,LAL,L (-15),DET,1,41:25,6,17,.353,0,4,.000,0,2,.000,2,7,9,2,0,1,2,5,12,3.3,-19
52,30,2007-02-09,27-095,LAL,L (-4),TOR,1,39:03,6,12,.500,2,3,.667,3,4,.750,5,7,12,2,0,0,5,3,17,11.4,-21
53,31,2007-02-11,27-097,LAL,L (-9),CLE,1,41:04,5,13,.385,1,6,.167,0,0,,4,7,11,1,0,0,1,2,11,7.7,-10
54,32,2007-02-13,27-099,LAL,L (-1),NYK,1,42:08,5,12,.417,1,3,.333,1,1,1.000,4,6,10,4,0,0,5,5,12,6.0,-2
55,33,2007-02-15,27-101,LAL,L (-6),CLE,1,41:07,7,14,.500,1,4,.250,5,8,.625,4,4,8,3,1,1,4,5,20,13.6,-4
56,34,2007-02-21,27-107,LAL,L (-4),POR,1,40:13,6,10,.600,2,3,.667,2,2,1.000,3,4,7,3,0,0,2,3,16,13.6,-4
57,35,2007-02-23,27-109,LAL,W (+26),BOS,1,37:36,3,8,.375,0,3,.000,2,2,1.000,1,7,8,6,1,2,3,2,8,9.2,+21
58,36,2007-02-25,27-111,LAL,W (+17),GSW,1,37:31,4,13,.308,0,1,.000,0,0,,3,5,8,5,1,0,2,1,8,6.2,+15
59,37,2007-02-26,27-112,LAL,W (+8),UTA,1,38:54,7,13,.538,1,2,.500,4,4,1.000,3,11,14,9,1,0,1,3,19,23.2,+12
60,38,2007-03-02,27-116,LAL,L (-8),SAC,1,37:34,8,19,.421,1,4,.250,9,10,.900,3,10,13,6,1,0,1,4,26,23.2,-7
61,,2007-03-04,27-118,LAL,L (-5),PHO,Not With Team,,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,2007-03-06,27-120,LAL,L (-10),MIN,Not With Team,,,,,,,,,,,,,,,,,,,,,
64,,2007-03-07,27-121,LAL,L (-20),MIL,Not With Team,,,,,,,,,,,,,,,,,,,,,
65,,2007-03-09,27-123,LAL,L (-16),PHI,Not With Team,,,,,,,,,,,,,,,,,,,,,
66,,2007-03-11,27-125,LAL,L (-36),DAL,Inactive,,,,,,,,,,,,,,,,,,,,,
67,39,2007-03-15,27-129,LAL,L (-27),DEN,1,32:21,4,11,.364,0,3,.000,1,2,.500,2,5,7,3,0,1,3,1,9,4.8,-19
68,40,2007-03-16,27-130,LAL,W (+5),POR,1,45:13,7,14,.500,0,2,.000,1,4,.250,2,7,9,6,0,2,0,4,15,14.3,+3
69,41,2007-03-18,27-132,LAL,W (+7),MIN,1,40:24,7,12,.583,0,4,.000,2,4,.500,0,9,9,8,0,2,3,3,16,15.1,+8
70,42,2007-03-22,27-136,LAL,W (+2),MEM,1,42:41,8,12,.667,0,1,.000,4,8,.500,6,9,15,4,3,0,3,4,20,21.3,+4
71,43,2007-03-23,27-137,LAL,W (+6),NOK,1,41:54,6,9,.667,0,1,.000,3,4,.750,1,9,10,6,0,1,3,5,15,14.0,+10
72,44,2007-03-25,27-139,LAL,W (+2),GSW,1,41:20,8,11,.727,0,1,.000,8,10,.800,5,14,19,4,4,0,5,3,24,27.0,0
73,45,2007-03-27,27-141,LAL,L (-2),MEM,1,39:01,1,7,.143,0,3,.000,1,2,.500,2,14,16,11,2,0,3,5,3,8.4,-2
74,46,2007-03-30,27-144,LAL,L (-3),HOU,1,48:03,3,9,.333,0,2,.000,10,16,.625,2,15,17,4,4,0,2,6,16,16.8,-2
75,47,2007-04-01,27-146,LAL,W (+23),SAC,1,14:40,3,6,.500,1,1,1.000,0,0,,0,6,6,3,1,0,1,5,7,5.9,+5
76,48,2007-04-03,27-148,LAL,L (-6),DEN,1,43:19,6,13,.462,1,2,.500,4,4,1.000,0,14,14,12,0,0,4,6,17,16.5,-4
77,49,2007-04-04,27-149,LAL,L (-8),LAC,1,42:47,8,11,.727,1,3,.333,4,6,.667,0,5,5,5,1,0,1,3,21,19.5,+4
78,50,2007-04-06,27-151,LAL,W (+3),SEA,1,43:55,9,11,.818,0,0,,2,4,.500,0,4,4,7,1,0,2,1,20,19.8,+7
79,51,2007-04-08,27-153,LAL,L (-8),PHO,1,45:54,4,13,.308,1,4,.250,1,4,.250,3,11,14,5,2,0,2,3,10,9.0,+1
80,52,2007-04-09,27-154,LAL,L (-4),DEN,1,36:21,5,8,.625,0,1,.000,8,12,.667,2,3,5,3,0,0,1,5,18,14.2,-9
81,53,2007-04-12,27-157,LAL,L (-8),LAC,1,41:29,4,11,.364,1,4,.250,0,0,,1,6,7,2,1,1,3,3,9,4.3,-4
82,54,2007-04-13,27-158,LAL,L (-8),PHO,1,37:04,7,19,.368,1,4,.250,1,4,.250,3,10,13,0,1,1,2,3,16,7.9,-2
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,55,2007-04-15,27-160,LAL,W (+11),SEA,1,40:01,5,9,.556,1,1,1.000,3,6,.500,1,4,5,5,3,0,0,3,14,15.7,+10
85,56,2007-04-18,27-163,LAL,W (+11),SAC,1,35:32,5,6,.833,0,1,.000,5,8,.625,2,11,13,5,0,2,1,5,15,18.2,+15
0,,2007-10-30,27-358,LAL,L (-2),HOU,Inactive,,,,,,,,,,,,,,,,,,,,,
1,,2007-11-02,27-361,LAL,W (+21),PHO,Inactive,,,,,,,,,,,,,,,,,,,,,
2,,2007-11-04,27-363,LAL,W (+10),UTA,Inactive,,,,,,,,,,,,,,,,,,,,,
3,,2007-11-06,28-000,LAL,L (-14),NOH,Inactive,,,,,,,,,,,,,,,,,,,,,
4,1,2007-11-09,28-003,LAL,W (+14),MIN,1,36:41,7,10,.700,0,0,,4,4,1.000,3,7,10,2,0,0,0,1,18,19.0,+22
5,2,2007-11-13,28-007,LAL,L (-15),SAS,1,32:51,6,9,.667,0,1,.000,0,0,,1,5,6,4,0,1,4,2,12,9.0,-17
6,3,2007-11-14,28-008,LAL,W (+3),HOU,1,34:25,4,10,.400,0,3,.000,2,2,1.000,3,4,7,0,2,0,4,6,10,3.5,-3
7,4,2007-11-16,28-010,LAL,W (+12),DET,1,39:22,9,15,.600,1,3,.333,6,10,.600,9,6,15,0,1,0,2,1,25,23.2,+1
8,5,2007-11-18,28-012,LAL,W (+28),CHI,1,35:23,3,7,.429,0,2,.000,3,4,.750,0,6,6,1,2,2,2,1,9,8.4,+5
9,6,2007-11-20,28-014,LAL,W (+20),IND,1,27:56,2,4,.500,0,0,,6,8,.750,0,7,7,3,0,0,3,5,10,6.4,+6
10,7,2007-11-21,28-015,LAL,L (-7),MIL,1,39:54,3,11,.273,0,3,.000,2,4,.500,0,7,7,4,2,0,4,3,8,2.4,-11
11,8,2007-11-23,28-017,LAL,L (-13),BOS,1,31:51,2,7,.286,0,2,.000,0,0,,1,4,5,2,2,1,4,4,4,0.3,-15
12,9,2007-11-25,28-019,LAL,L (-2),NJN,1,38:29,5,6,.833,1,1,1.000,5,8,.625,0,3,3,1,0,0,4,6,16,7.8,+14
13,10,2007-11-27,28-021,LAL,W (+7),SEA,1,39:16,6,13,.462,1,3,.333,7,8,.875,1,7,8,0,0,0,3,3,20,11.5,+14
14,11,2007-11-29,28-023,LAL,W (+28),DEN,1,32:44,5,16,.313,1,2,.500,1,2,.500,0,4,4,1,1,1,2,2,12,3.2,+13
15,12,2007-11-30,28-024,LAL,L (-24),UTA,1,28:58,3,5,.600,0,1,.000,1,2,.500,2,2,4,1,0,1,4,2,7,2.9,-29
16,13,2007-12-02,28-026,LAL,L (-7),ORL,1,41:58,8,17,.471,1,5,.200,2,2,1.000,4,13,17,3,0,1,4,3,19,14.6,-5
17,14,2007-12-04,28-028,LAL,W (+21),MIN,1,36:12,4,10,.400,0,1,.000,1,2,.500,0,9,9,4,0,2,2,3,9,6.9,+9
18,15,2007-12-05,28-029,LAL,W (+4),DEN,1,34:22,7,15,.467,1,5,.200,2,6,.333,1,6,7,4,0,0,4,5,17,7.0,+10
19,16,2007-12-09,28-033,LAL,W (+10),GSW,1,39:10,5,6,.833,1,1,1.000,3,4,.750,1,9,10,6,1,1,2,1,14,18.3,+22
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,17,2007-12-13,28-037,LAL,W (+5),SAS,1,32:21,7,14,.500,0,3,.000,1,4,.250,1,7,8,1,1,0,1,3,15,9.1,-6
22,18,2007-12-14,28-038,LAL,L (-2),GSW,1,45:27,8,20,.400,1,1,1.000,1,3,.333,5,10,15,5,2,0,3,4,18,13.8,+6
23,19,2007-12-16,28-040,LAL,W (+21),LAC,1,30:58,3,8,.375,1,2,.500,5,8,.625,1,6,7,4,1,0,2,3,12,9.5,+10
24,20,2007-12-18,28-042,LAL,W (+12),CHI,1,39:39,6,11,.545,0,1,.000,5,6,.833,3,13,16,2,1,0,0,2,17,18.9,+18
25,21,2007-12-20,28-044,LAL,L (-4),CLE,1,40:54,9,12,.750,0,2,.000,1,1,1.000,1,10,11,1,2,0,2,4,19,17.0,+3
26,22,2007-12-21,28-045,LAL,W (+5),PHI,1,40:09,8,11,.727,1,1,1.000,4,6,.667,1,10,11,2,2,1,3,4,21,18.9,+7
27,23,2007-12-23,28-047,LAL,W (+5),NYK,1,29:39,4,9,.444,0,2,.000,1,2,.500,2,4,6,0,1,0,1,6,9,4.1,+6
28,24,2007-12-25,28-049,LAL,W (+7),PHO,1,41:56,6,18,.333,1,3,.333,2,2,1.000,2,12,14,2,2,1,1,2,15,12.1,+3
29,25,2007-12-28,28-052,LAL,W (+14),UTA,1,29:51,5,8,.625,1,2,.500,6,8,.750,0,8,8,7,0,2,0,0,17,21.3,+26
30,26,2007-12-30,28-054,LAL,L (-19),BOS,1,40:52,6,17,.353,2,3,.667,0,0,,3,7,10,1,1,2,0,4,14,10.2,-21
31,,2008-01-04,28-059,LAL,W (+31),PHI,Player Suspended,,,,,,,,,,,,,,,,,,,,,
32,27,2008-01-06,28-061,LAL,W (+16),IND,1,39:13,5,7,.714,1,2,.500,2,2,1.000,1,12,13,3,1,1,1,2,13,16.4,+27
33,28,2008-01-08,28-063,LAL,W (+16),MEM,1,35:57,5,13,.385,0,2,.000,0,0,,3,12,15,6,0,1,2,0,10,11.5,+19
34,29,2008-01-09,28-064,LAL,W (+29),NOH,1,33:18,5,9,.556,1,3,.333,0,0,,3,2,5,3,0,3,1,3,11,11.4,+9
35,30,2008-01-11,28-066,LAL,W (+5),MIL,1,39:08,2,7,.286,0,0,,4,5,.800,2,8,10,3,2,1,0,5,8,10.1,+2
36,31,2008-01-13,28-068,LAL,W (+1),MEM,1,33:06,4,9,.444,0,1,.000,2,2,1.000,4,6,10,3,0,1,1,4,10,10.1,-5
37,32,2008-01-14,28-069,LAL,W (+2),SEA,1,45:33,3,15,.200,0,3,.000,0,0,,3,11,14,7,1,1,2,0,6,6.7,-1
38,33,2008-01-17,28-072,LAL,L (-8),PHO,1,44:55,7,20,.350,0,1,.000,5,6,.833,13,6,19,5,1,1,2,2,19,20.7,-3
39,34,2008-01-21,28-076,LAL,W (+17),DEN,1,39:03,4,12,.333,0,3,.000,7,9,.778,2,9,11,7,0,0,1,2,15,14.6,+20
40,35,2008-01-23,28-078,LAL,L (-12),SAS,1,38:04,4,7,.571,1,2,.500,2,2,1.000,2,10,12,2,0,0,5,4,11,6.9,-18
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,36,2008-01-25,28-080,LAL,L (-7),DAL,1,31:43,2,9,.222,0,3,.000,0,0,,0,2,2,2,0,0,1,4,4,-2.1,-11
43,37,2008-01-27,28-082,LAL,L (-3),CLE,1,38:37,5,9,.556,0,1,.000,4,6,.667,1,8,9,4,0,1,3,4,14,10.9,-3
44,38,2008-01-29,28-084,LAL,W (+11),NYK,1,36:53,7,10,.700,0,0,,8,10,.800,2,10,12,2,1,1,1,3,22,22.3,+10
45,39,2008-01-31,28-086,LAL,L (-1),DET,1,39:25,1,5,.200,0,1,.000,4,6,.667,2,5,7,6,3,0,3,2,6,8.4,+13
46,40,2008-02-01,28-087,LAL,W (+20),TOR,1,34:33,5,10,.500,0,1,.000,2,2,1.000,3,7,10,8,1,0,2,5,12,13.8,+8
47,41,2008-02-03,28-089,LAL,W (+12),WAS,1,37:36,7,11,.636,0,0,,0,0,,2,5,7,5,1,1,1,1,14,15.8,+17
48,42,2008-02-05,28-091,LAL,W (+15),NJN,1,39:54,2,4,.500,0,0,,10,13,.769,4,11,15,5,0,0,1,1,14,19.0,+12
49,43,2008-02-06,28-092,LAL,L (-3),ATL,1,32:46,8,12,.667,1,3,.333,2,5,.400,1,10,11,3,0,0,4,3,19,13.2,-6
50,44,2008-02-08,28-094,LAL,W (+4),ORL,1,40:52,5,5,1.000,2,2,1.000,0,0,,1,5,6,3,1,1,3,4,12,11.9,-2
51,45,2008-02-10,28-096,LAL,W (+10),MIA,1,43:15,6,11,.545,1,2,.500,2,4,.500,5,13,18,6,1,0,2,1,15,19.1,+6
52,46,2008-02-11,28-097,LAL,W (+9),CHA,1,32:25,4,6,.667,0,0,,0,0,,2,8,10,6,1,1,2,4,8,11.5,+14
53,47,2008-02-13,28-099,LAL,W (+25),MIN,1,34:46,4,8,.500,1,1,1.000,1,2,.500,5,11,16,10,1,0,2,2,10,17.6,+24
54,48,2008-02-19,28-105,LAL,W (+29),ATL,1,33:31,7,9,.778,1,1,1.000,2,2,1.000,4,11,15,2,1,0,5,3,17,15.8,+26
55,49,2008-02-20,28-106,LAL,W (+6),PHO,1,40:15,9,17,.529,0,2,.000,4,5,.800,2,9,11,2,0,1,1,3,22,17.3,+11
56,50,2008-02-23,28-109,LAL,W (+18),LAC,1,41:00,7,11,.636,0,0,,6,10,.600,2,8,10,4,1,2,0,3,20,21.3,+21
57,51,2008-02-24,28-110,LAL,W (+20),SEA,1,38:02,8,12,.667,1,1,1.000,2,3,.667,4,7,11,3,1,3,0,4,19,21.9,+23
58,52,2008-02-26,28-112,LAL,W (+13),POR,1,32:25,2,6,.333,0,0,,2,2,1.000,1,10,11,2,1,0,3,4,6,4.1,+16
59,53,2008-02-28,28-114,LAL,W (+18),MIA,1,39:33,5,7,.714,1,1,1.000,2,4,.500,2,9,11,6,1,1,3,3,13,15.1,+19
60,54,2008-02-29,28-115,LAL,L (-8),POR,1,42:54,7,9,.778,0,1,.000,3,5,.600,3,9,12,3,1,2,0,4,17,20.4,-4
61,55,2008-03-02,28-117,LAL,W (+4),DAL,1,48:02,2,8,.250,0,1,.000,2,6,.333,4,6,10,1,0,2,1,5,6,3.3,+3
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,56,2008-03-04,28-119,LAL,W (+12),SAC,1,40:18,8,10,.800,1,1,1.000,2,4,.500,6,6,12,3,1,1,4,4,19,18.6,+14
64,57,2008-03-07,28-122,LAL,W (+37),LAC,1,36:58,6,10,.600,1,3,.333,2,5,.400,2,6,8,4,4,2,2,2,15,17.8,+29
65,58,2008-03-09,28-124,LAL,L (-1),SAC,1,41:58,7,9,.778,0,0,,2,2,1.000,1,9,10,5,0,2,1,2,16,19.0,+10
66,59,2008-03-11,28-126,LAL,W (+9),TOR,1,36:41,9,12,.750,2,2,1.000,0,1,.000,4,5,9,3,2,0,1,2,20,21.4,-1
67,60,2008-03-14,28-129,LAL,L (-10),NOH,1,41:43,6,12,.500,0,3,.000,3,4,.750,4,9,13,3,3,1,2,3,15,16.7,-7
68,61,2008-03-16,28-131,LAL,L (-12),HOU,1,40:20,7,10,.700,0,0,,3,6,.500,3,8,11,2,0,2,1,0,17,17.9,-8
