,g,date,age,tm,,opp,gs,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-
72,,2022-03-16,33-000,BRK,L (-2),DAL,Did Not Play,,,,,,,,,,,,,,,,,,,,,
73,,2022-03-18,33-002,BRK,W (+5),POR,Did Not Play,,,,,,,,,,,,,,,,,,,,,
74,54,2022-03-21,33-005,BRK,W (+8),UTA,0,20:28,3,4,.750,1,2,.500,2,2,1.000,1,3,4,3,0,1,2,3,9,8.6,+5
75,,2022-03-23,33-007,BRK,L (-12),MEM,Did Not Play,,,,,,,,,,,,,,,,,,,,,
76,55,2022-03-26,33-010,BRK,W (+15),MIA,0,12:00,3,5,.600,3,5,.600,0,0,,0,3,3,0,0,0,1,1,9,6.2,-13
77,,2022-03-27,33-011,BRK,L (-9),CHO,Did Not Play,,,,,,,,,,,,,,,,,,,,,
78,,2022-03-29,33-013,BRK,W (+7),DET,Did Not Play,,,,,,,,,,,,,,,,,,,,,
79,,2022-03-31,33-015,BRK,L (-1),MIL,Did Not Play,,,,,,,,,,,,,,,,,,,,,
80,56,2022-04-02,33-017,BRK,L (-7),ATL,0,6:01,0,1,.000,0,1,.000,0,0,,0,2,2,0,0,0,0,2,0,-0.9,-10
81,,2022-04-05,33-020,BRK,W (+13),HOU,Did Not Play,,,,,,,,,,,,,,,,,,,,,
82,,2022-04-06,33-021,BRK,W (+12),NYK,Did Not Play,,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,2022-04-08,33-023,BRK,W (+11),CLE,Did Not Play,,,,,,,,,,,,,,,,,,,,,
85,,2022-04-10,33-025,BRK,W (+8),IND,Did Not Play,,,,,,,,,,,,,,,,,,,,,
0,1,2022-10-18,33-216,BOS,W (+9),PHI,0,8:17,0,2,.000,0,1,.000,1,2,.500,2,3,5,1,0,0,0,3,1,1.0,-5
1,,2022-10-21,33-219,BOS,W (+7),MIA,Did Not Play,,,,,,,,,,,,,,,,,,,,,
2,2,2022-10-22,33-220,BOS,W (+6),ORL,0,9:33,0,1,.000,0,1,.000,0,0,,0,0,0,1,1,0,0,1,0,0.6,-4
3,3,2022-10-24,33-222,BOS,L (-18),CHI,0,5:27,1,4,.250,0,0,,0,0,,3,1,4,1,0,0,0,0,2,2.7,+3
4,4,2022-10-28,33-226,BOS,L (-9),CLE,0,11:42,1,1,1.000,1,1,1.000,4,4,1.000,0,2,2,0,1,0,2,4,7,4.7,-1
5,,2022-10-30,33-228,BOS,W (+18),WAS,Did Not Play,,,,,,,,,,,,,,,,,,,,,
6,,2022-11-02,33-231,BOS,L (-1),CLE,Did Not Play,,,,,,,,,,,,,,,,,,,,,
7,,2022-11-04,33-233,BOS,W (+4),CHI,Did Not Play,,,,,,,,,,,,,,,,,,,,,
8,5,2022-11-05,33-234,BOS,W (+15),NYK,1,15:05,3,4,.750,1,2,.500,0,0,,0,1,1,2,0,0,2,1,7,4.7,+6
9,,2022-11-07,33-236,BOS,W (+3),MEM,Did Not Play,,,,,,,,,,,,,,,,,,,,,
10,,2022-11-09,33-238,BOS,W (+16),DET,Did Not Play,,,,,,,,,,,,,,,,,,,,,
11,,2022-11-11,33-240,BOS,W (+19),DEN,Did Not Play,,,,,,,,,,,,,,,,,,,,,
12,6,2022-11-12,33-241,BOS,W (+9),DET,1,21:00,3,6,.500,1,3,.333,0,0,,1,5,6,0,0,0,0,1,7,5.8,+1
13,,2022-11-14,33-243,BOS,W (+4),OKC,Did Not Play,,,,,,,,,,,,,,,,,,,,,
14,7,2022-11-16,33-245,BOS,W (+25),ATL,0,6:56,0,1,.000,0,0,,0,0,,0,2,2,1,0,0,0,1,0,0.2,-4
15,,2022-11-18,33-247,BOS,W (+8),NOP,Did Not Play,,,,,,,,,,,,,,,,,,,,,
16,,2022-11-21,33-250,BOS,L (-14),CHI,Did Not Play,,,,,,,,,,,,,,,,,,,,,
17,,2022-11-23,33-252,BOS,W (+13),DAL,Did Not Play,,,,,,,,,,,,,,,,,,,,,
18,,2022-11-25,33-254,BOS,W (+18),SAC,Did Not Play,,,,,,,,,,,,,,,,,,,,,
19,,2022-11-27,33-256,BOS,W (+9),WAS,Inactive,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,8,2022-11-28,33-257,BOS,W (+35),CHO,1,21:35,4,5,.800,1,2,.500,0,0,,2,2,4,0,0,0,1,4,9,6.5,+19
22,,2022-11-30,33-259,BOS,W (+13),MIA,Did Not Play,,,,,,,,,,,,,,,,,,,,,
23,,2022-12-02,33-261,BOS,L (-4),MIA,Did Not Play,,,,,,,,,,,,,,,,,,,,,
24,,2022-12-04,33-263,BOS,W (+11),BRK,Did Not Play,,,,,,,,,,,,,,,,,,,,,
25,9,2022-12-05,33-264,BOS,W (+6),TOR,1,32:18,5,6,.833,0,1,.000,3,5,.600,3,5,8,2,1,0,1,5,13,13.0,+3
26,10,2022-12-07,33-266,BOS,W (+27),PHO,1,21:30,3,6,.500,3,4,.750,0,0,,1,8,9,1,0,1,0,3,9,9.3,+32
27,11,2022-12-10,33-269,BOS,L (-16),GSW,1,20:09,4,5,.800,1,1,1.000,4,5,.800,1,6,7,1,0,0,0,1,13,13.5,-3
28,12,2022-12-12,33-271,BOS,L (-20),LAC,1,20:41,1,3,.333,0,2,.000,3,5,.600,1,5,6,5,0,0,0,1,5,7.8,-20
29,13,2022-12-13,33-272,BOS,W (+4),LAL,1,23:15,3,11,.273,0,5,.000,0,0,,1,4,5,3,0,0,0,3,6,2.3,+4
30,14,2022-12-16,33-275,BOS,L (-8),ORL,0,5:21,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-0.8,-3
31,,2022-12-18,33-277,BOS,L (-3),ORL,Did Not Play,,,,,,,,,,,,,,,,,,,,,
32,,2022-12-21,33-280,BOS,L (-5),IND,Did Not Play,,,,,,,,,,,,,,,,,,,,,
33,,2022-12-23,33-282,BOS,W (+12),MIN,Did Not Play,,,,,,,,,,,,,,,,,,,,,
34,15,2022-12-25,33-284,BOS,W (+21),MIL,0,6:11,1,3,.333,0,1,.000,0,0,,0,0,0,0,1,0,0,1,2,0.9,-5
35,,2022-12-27,33-286,BOS,W (+24),HOU,Did Not Play,,,,,,,,,,,,,,,,,,,,,
36,,2022-12-29,33-288,BOS,W (+6),LAC,Inactive,,,,,,,,,,,,,,,,,,,,,
37,,2023-01-01,33-291,BOS,L (-12),DEN,Did Not Play,,,,,,,,,,,,,,,,,,,,,
38,16,2023-01-03,33-293,BOS,L (-33),OKC,0,12:00,0,1,.000,0,1,.000,0,0,,0,2,2,2,1,1,0,1,0,2.6,-2
39,17,2023-01-05,33-295,BOS,W (+29),DAL,0,2:43,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,+1
40,,2023-01-07,33-297,BOS,W (+5),SAS,Did Not Play,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,2023-01-09,33-299,BOS,W (+8),CHI,Did Not Play,,,,,,,,,,,,,,,,,,,,,
43,,2023-01-11,33-301,BOS,W (+11),NOP,Did Not Play,,,,,,,,,,,,,,,,,,,,,
44,,2023-01-12,33-302,BOS,W (+11),BRK,Did Not Play,,,,,,,,,,,,,,,,,,,,,
45,,2023-01-14,33-304,BOS,W (+16),CHO,Did Not Play,,,,,,,,,,,,,,,,,,,,,
46,,2023-01-16,33-306,BOS,W (+12),CHO,Did Not Play,,,,,,,,,,,,,,,,,,,,,
47,,2023-01-19,33-309,BOS,W (+3),GSW,Did Not Play,,,,,,,,,,,,,,,,,,,,,
48,18,2023-01-21,33-311,BOS,W (+2),TOR,0,7:44,0,0,,0,0,,0,0,,0,1,1,1,0,1,0,2,0,0.9,+13
49,19,2023-01-23,33-313,BOS,L (-15),ORL,1,11:30,1,2,.500,1,2,.500,0,0,,1,2,3,0,1,0,0,0,3,4.3,-4
50,20,2023-01-24,33-314,BOS,L (-3),MIA,0,4:04,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,0.3,-3
51,,2023-01-26,33-316,BOS,L (-3),NYK,Did Not Play,,,,,,,,,,,,,,,,,,,,,
52,,2023-01-28,33-318,BOS,W (+4),LAL,Did Not Play,,,,,,,,,,,,,,,,,,,,,
53,21,2023-02-01,33-322,BOS,W (+43),BRK,0,9:10,0,1,.000,0,1,.000,0,0,,0,3,3,1,0,0,1,1,0,-0.5,0
54,,2023-02-03,33-324,BOS,L (-12),PHO,Did Not Play,,,,,,,,,,,,,,,,,,,,,
55,22,2023-02-06,33-327,BOS,W (+12),DET,0,13:23,0,0,,0,0,,0,2,.000,1,1,2,1,0,0,0,2,0,0.1,+5
56,23,2023-02-08,33-329,BOS,W (+7),PHI,1,18:17,5,8,.625,5,8,.625,0,0,,1,1,2,1,0,0,2,1,15,10.7,0
57,24,2023-02-10,33-331,BOS,W (+11),CHO,0,13:53,2,3,.667,1,2,.500,0,0,,2,3,5,1,0,0,1,2,5,4.9,+2
58,,2023-02-12,33-333,BOS,W (+10),MEM,Did Not Play,,,,,,,,,,,,,,,,,,,,,
59,25,2023-02-14,33-335,BOS,L (-6),MIL,1,24:12,6,9,.667,3,6,.500,0,1,.000,1,5,6,6,1,1,1,3,15,16.6,+15
60,26,2023-02-15,33-336,BOS,W (+18),DET,1,28:46,4,10,.400,1,3,.333,0,0,,3,2,5,1,1,1,2,6,9,4.3,+14
61,,2023-02-23,33-344,BOS,W (+4),IND,Did Not Play,,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,2023-02-25,33-346,BOS,W (+3),PHI,Did Not Play,,,,,,,,,,,,,,,,,,,,,
64,27,2023-02-27,33-348,BOS,L (-15),NYK,0,5:36,0,2,.000,0,2,.000,0,0,,0,1,1,1,0,0,1,2,0,-2.2,-11
65,,2023-03-01,33-350,BOS,W (+4),CLE,Did Not Play,,,,,,,,,,,,,,,,,,,,,
66,,2023-03-03,33-352,BOS,L (-10),BRK,Did Not Play,,,,,,,,,,,,,,,,,,,,,
67,,2023-03-05,33-354,BOS,L (-2),NYK,Did Not Play,,,,,,,,,,,,,,,,,,,,,
68,28,2023-03-06,33-355,BOS,L (-4),CLE,1,18:01,2,4,.500,0,2,.000,0,0,,0,4,4,2,0,0,1,2,4,2.8,+7
69,29,2023-03-08,33-357,BOS,W (+22),POR,0,18:12,0,1,.000,0,1,.000,0,0,,1,5,6,3,2,0,0,4,0,4.0,+15
70,30,2023-03-11,33-360,BOS,W (+9),ATL,0,15:05,4,6,.667,0,0,,0,0,,3,2,5,1,1,1,1,2,8,8.7,+5
71,31,2023-03-13,33-362,BOS,L (-2),HOU,0,8:16,0,1,.000,0,1,.000,0,0,,1,3,4,2,0,0,0,2,0,1.5,-5
72,32,2023-03-15,33-364,BOS,W (+2),MIN,0,15:25,2,2,1.000,0,0,,0,0,,1,3,4,0,0,0,0,4,4,3.4,-1
73,33,2023-03-17,34-001,BOS,W (+14),POR,0,13:32,1,5,.200,0,2,.000,0,0,,6,3,9,1,1,0,0,0,2,5.7,+8
74,34,2023-03-18,34-002,BOS,L (-1),UTA,1,18:48,2,5,.400,1,3,.333,1,2,.500,1,3,4,1,0,0,0,0,6,5.2,-6
75,,2023-03-21,34-005,BOS,W (+23),SAC,Did Not Play,,,,,,,,,,,,,,,,,,,,,
76,,2023-03-24,34-008,BOS,W (+25),IND,Did Not Play,,,,,,,,,,,,,,,,,,,,,
77,35,2023-03-26,34-010,BOS,W (+44),SAS,0,5:05,0,0,,0,0,,0,0,,0,2,2,2,0,0,1,0,0,1.0,+11
78,,2023-03-28,34-012,BOS,L (-19),WAS,Did Not Play,,,,,,,,,,,,,,,,,,,,,
79,36,2023-03-30,34-014,BOS,W (+41),MIL,0,6:04,1,1,1.000,1,1,1.000,1,2,.500,0,0,0,1,0,0,1,3,4,1.8,-5
80,37,2023-03-31,34-015,BOS,W (+8),UTA,1,24:30,1,5,.200,0,2,.000,4,4,1.000,5,7,12,5,1,0,2,0,6,11.0,+3
81,38,2023-04-04,34-019,BOS,L (-2),PHI,0,8:20,0,0,,0,0,,0,0,,2,3,5,1,0,1,0,1,0,3.3,+4
82,39,2023-04-05,34-020,BOS,W (+4),TOR,0,12:49,1,1,1.000,0,0,,0,0,,2,3,5,2,0,1,1,0,2,5.1,+2
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,40,2023-04-07,34-022,BOS,W (+19),TOR,0,19:21,1,2,.500,1,2,.500,0,0,,1,2,3,5,1,1,0,4,3,6.9,+9
85,41,2023-04-09,34-024,BOS,W (+6),ATL,1,5:08,1,3,.333,1,3,.333,0,0,,0,2,2,1,0,0,1,1,3,1.2,+5
